GeneID,150-2,150-3,33-1,33-2,33-3,con-1,con-2,con-3
TMEM254,0.8353353353353354,0.0,0.7097097097097097,0.6531531531531531,0.6956956956956957,0.8933933933933933,0.0,0.6496496496496497
TMEM253,0.980980980980981,0.9814895554709122,0.9854238159432027,0.9790645433034839,0.9746771110190924,0.9825955248673054,0.985483440848277,0.9819068278937725
TMEM252,0.0,0.0,0.0,0.7132132132132132,0.0,0.0,0.0,0.0
TMEM251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM250,0.0,0.0,0.7442442442442443,0.7287287287287287,0.7257257257257257,0.7877877877877878,0.6626626626626626,0.7927927927927927
TMEM25,0.0,0.0,0.8048048048048049,0.0,0.0,0.7487487487487487,0.0,0.6196196196196196
TMEM249,0.0,0.0,0.0,0.6936936936936937,0.5085085085085085,0.0,0.0,0.0
TMEM248,0.8353353353353354,0.0,0.8228228228228228,0.8458458458458458,0.9394419419836523,0.9089089089089089,0.8928928928928929,0.7927927927927927
TMEM247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM246-AS1,0.8708708708708709,0.9424424424424425,0.933933933933934,0.9514547015460676,0.9104104104104105,0.8908908908908909,0.8928928928928929,0.9429429429429429
TMEM245,0.9404404404404405,0.9079079079079079,0.8518518518518519,0.8333333333333333,0.9229229229229229,0.7702702702702703,0.7647647647647647,0.8453453453453453
TMEM244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM243,0.9234234234234234,0.9339339339339339,0.9104104104104105,0.9534565816630493,0.9354380977223586,0.9279279279279279,0.9179179179179179,0.9514447015741772
TMEM242,0.0,0.0,0.0,0.0,0.5825825825825826,0.0,0.0,0.0
TMEM241,0.0,0.0,0.7272272272272272,0.8333333333333333,0.6721721721721722,0.7702702702702703,0.8283283283283283,0.8043043043043043
TMEM240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM238L,0.0,0.0,0.0,0.7287287287287287,0.5825825825825826,0.7232232232232232,0.7022022022022022,0.0
TMEM238,0.0,0.0,0.0,0.8008008008008007,0.5825825825825826,0.6176176176176176,0.0,0.6196196196196196
TMEM237,0.0,0.0,0.0,0.0,0.539039039039039,0.0,0.8068068068068068,0.7532532532532532
TMEM236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM234,0.0,0.0,0.0,0.0,0.6601601601601601,0.0,0.0,0.0
TMEM233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM231,0.0,0.0,0.0,0.7797797797797799,0.562062062062062,0.0,0.7202202202202201,0.6496496496496497
TMEM230,0.0,0.0,0.0,0.8458458458458458,0.7642642642642643,0.7487487487487487,0.6836836836836837,0.6196196196196196
TMEM229B,0.8353353353353354,0.0,0.7442442442442443,0.887887887887888,0.6721721721721722,0.7487487487487487,0.7767767767767768,0.0
TMEM229A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM225B,0.0,0.0,0.0,0.0,0.0,0.6576576576576576,0.0,0.0
TMEM225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM223,0.974974974974975,0.9886671042759001,0.9857326687417488,0.9832718715857659,0.9710974224207928,0.9818066395935535,0.9762063041187321,0.9826472922495904
TMEM222,0.0,0.0,0.0,0.6936936936936937,0.7572572572572572,0.8623623623623624,0.0,0.6971971971971972
TMEM221,0.0,0.0,0.0,0.0,0.0,0.0,0.7767767767767768,0.7927927927927927
TMEM220-AS1,0.0,0.0,0.0,0.7287287287287287,0.5085085085085085,0.7702702702702703,0.0,0.0
TMEM220,0.8918918918918919,0.9339339339339339,0.8788788788788788,0.8943943943943944,0.9079079079079079,0.9329329329329329,0.9109109109109109,0.955955955955956
TMEM219,0.8918918918918919,0.0,0.7442442442442443,0.7442442442442443,0.8538538538538538,0.8243243243243243,0.6626626626626626,0.8308308308308309
TMEM218,0.0,0.8613613613613613,0.6896896896896897,0.7572572572572573,0.0,0.0,0.0,0.0
TMEM217,0.8353353353353354,0.0,0.8643643643643644,0.8783783783783783,0.9034034034034033,0.8418418418418419,0.8348348348348349,0.8838838838838838
TMEM216,0.0,0.0,0.7732732732732732,0.0,0.6721721721721722,0.6576576576576576,0.6391391391391391,0.7667667667667668
TMEM215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM214,0.0,0.0,0.0,0.0,0.6191191191191192,0.6931931931931932,0.7362362362362362,0.0
TMEM213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM212-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM211,0.0,0.0,0.0,0.7442442442442443,0.5825825825825826,0.0,0.7022022022022022,0.0
TMEM210,0.7892892892892893,0.0,0.7732732732732732,0.0,0.5085085085085085,0.0,0.8068068068068068,0.0
TMEM209,0.0,0.8613613613613613,0.6896896896896897,0.6531531531531531,0.6476476476476476,0.6931931931931932,0.6626626626626626,0.6971971971971972
TMEM208,0.0,0.9079079079079079,0.7587587587587588,0.7287287287287287,0.539039039039039,0.6931931931931932,0.7767767767767768,0.0
TMEM207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM205,0.0,0.0,0.0,0.7287287287287287,0.6191191191191192,0.0,0.6626626626626626,0.0
TMEM204,0.0,0.0,0.8228228228228228,0.8698698698698699,0.7427427427427427,0.8908908908908909,0.7872872872872873,0.8873873873873874
TMEM203,0.7892892892892893,0.0,0.0,0.0,0.5825825825825826,0.6576576576576576,0.0,0.0
TMEM202-AS1,0.7892892892892893,0.0,0.0,0.0,0.6476476476476476,0.6576576576576576,0.0,0.7927927927927927
TMEM202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM201,0.0,0.0,0.0,0.6936936936936937,0.6191191191191192,0.6576576576576576,0.0,0.0
TMEM200C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM200B,0.9769769769769769,0.984984984984985,0.9833303897822163,0.9819106362835269,0.9842137959958036,0.9891813774593478,0.9840816345927418,0.9891157247560386
TMEM200A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM199,0.0,0.0,0.0,0.0,0.6476476476476476,0.6576576576576576,0.6626626626626626,0.0
TMEM198B,0.8353353353353354,0.8183183183183182,0.8588588588588588,0.6736736736736737,0.5825825825825826,0.7792792792792793,0.0,0.8228228228228228
TMEM198,0.9109109109109108,0.9424424424424425,0.94994994994995,0.9269269269269269,0.9004004004004005,0.7792792792792793,0.8873873873873874,0.8623623623623624
TMEM196,0.0,0.0,0.6896896896896897,0.0,0.0,0.0,0.0,0.0
TMEM192,0.0,0.0,0.0,0.0,0.6601601601601601,0.6176176176176176,0.0,0.0
TMEM191C,0.0,0.0,0.0,0.7287287287287287,0.0,0.0,0.0,0.0
TMEM191B,0.0,0.0,0.0,0.7442442442442443,0.5825825825825826,0.0,0.0,0.0
TMEM191A,0.0,0.9239239239239239,0.8643643643643644,0.8188188188188188,0.7767767767767768,0.8623623623623624,0.7022022022022022,0.7197197197197197
TMEM190,0.9404404404404405,0.0,0.8383383383383383,0.8008008008008007,0.7942942942942943,0.914914914914915,0.8478478478478478,0.6196196196196196
TMEM19,0.0,0.0,0.0,0.6936936936936937,0.7347347347347347,0.7232232232232232,0.8348348348348349,0.6971971971971972
TMEM189-UBE2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM189,0.9234234234234234,0.0,0.0,0.7572572572572573,0.6956956956956957,0.8103103103103103,0.0,0.6496496496496497
TMEM187,0.0,0.0,0.0,0.0,0.5825825825825826,0.0,0.0,0.0
TMEM186,0.0,0.0,0.0,0.0,0.6191191191191192,0.0,0.7647647647647647,0.6496496496496497
TMEM185B,0.8353353353353354,0.8613613613613613,0.8643643643643644,0.7287287287287287,0.6191191191191192,0.6931931931931932,0.7767767767767768,0.6496496496496497
TMEM185A,0.0,0.0,0.0,0.0,0.539039039039039,0.6931931931931932,0.0,0.6496496496496497
TMEM184C,0.0,0.9079079079079079,0.8968968968968969,0.939443610470063,0.9472834863425116,0.91991991991992,0.9234234234234233,0.8718718718718719
TMEM184B,0.0,0.0,0.0,0.0,0.5825825825825826,0.0,0.7022022022022022,0.6971971971971972
TMEM184A,0.990990990990991,0.9934560090074733,0.9877797454415487,0.9914344882362984,0.9893752364436519,0.9891664146991919,0.9881760416726941,0.985543335817022
TMEM183B,0.96996996996997,0.9574574574574575,0.9739654236745886,0.9369369369369369,0.9607632555812032,0.9677703428152318,0.9629629629629629,0.9763154465580907
TMEM183A,0.0,0.0,0.6896896896896897,0.8268268268268268,0.8283283283283283,0.8103103103103103,0.6626626626626626,0.6746746746746747
TMEM182,0.0,0.0,0.0,0.0,0.5825825825825826,0.0,0.0,0.0
TMEM181,0.8353353353353354,0.0,0.6896896896896897,0.8743743743743744,0.6841841841841843,0.6576576576576576,0.8068068068068068,0.7372372372372372
TMEM18,0.0,0.0,0.8383383383383383,0.0,0.8103103103103103,0.6176176176176176,0.7022022022022022,0.7197197197197197
TMEM179B,0.9109109109109108,0.9719719719719719,0.9429429429429429,0.9701398780817848,0.9524563026081931,0.9532898859830888,0.950950950950951,0.958958958958959
TMEM179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM178B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM178A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM177,0.8353353353353354,0.0,0.6666666666666666,0.0,0.5085085085085085,0.0,0.0,0.0
TMEM176B,0.8353353353353354,0.0,0.7587587587587588,0.0,0.0,0.0,0.0,0.0
TMEM176A,0.0,0.0,0.8863863863863863,0.7132132132132132,0.6346346346346347,0.7792792792792793,0.8478478478478478,0.7532532532532532
TMEM175,0.9234234234234234,0.8183183183183182,0.6666666666666666,0.8843843843843844,0.7347347347347347,0.7702702702702703,0.8928928928928929,0.7372372372372372
TMEM174,0.0,0.0,0.0,0.0,0.0,0.6576576576576576,0.0,0.7667667667667668
TMEM171,0.0,0.0,0.0,0.0,0.539039039039039,0.0,0.0,0.0
TMEM170B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM170A,0.0,0.0,0.6896896896896897,0.0,0.8193193193193193,0.7487487487487487,0.6391391391391391,0.8453453453453453
TMEM17,0.0,0.0,0.6666666666666666,0.0,0.6026026026026026,0.0,0.0,0.6971971971971972
TMEM169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM167B,0.8918918918918919,0.0,0.8228228228228228,0.6936936936936937,0.8283283283283283,0.6931931931931932,0.8478478478478478,0.0
TMEM167A,0.0,0.8613613613613613,0.7587587587587588,0.8333333333333333,0.8323323323323324,0.7367367367367368,0.8218218218218218,0.7927927927927927
TMEM165,0.0,0.8613613613613613,0.8228228228228228,0.7572572572572573,0.8283283283283283,0.8303303303303303,0.8068068068068068,0.8673673673673674
TMEM164,0.8918918918918919,0.8613613613613613,0.8048048048048049,0.8743743743743744,0.7767767767767768,0.7232232232232232,0.7647647647647647,0.7927927927927927
TMEM163,0.9109109109109108,0.0,0.7847847847847849,0.9284284284284283,0.8673673673673674,0.9119119119119119,0.8903903903903905,0.8513513513513513
TMEM161B-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM161B,0.0,0.0,0.8143143143143143,0.7287287287287287,0.7572572572572572,0.0,0.7362362362362362,0.6496496496496497
TMEM161A,0.8353353353353354,0.0,0.0,0.6936936936936937,0.539039039039039,0.0,0.0,0.0
TMEM160,0.0,0.8183183183183182,0.0,0.0,0.0,0.0,0.0,0.7197197197197197
TMEM159,0.0,0.0,0.7847847847847849,0.8008008008008007,0.8103103103103103,0.7487487487487487,0.7872872872872873,0.8388388388388388
TMEM158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM154,0.0,0.0,0.0,0.7572572572572573,0.7162162162162162,0.6176176176176176,0.0,0.0
TMEM151B,0.0,0.0,0.0,0.0,0.6721721721721722,0.5940940940940941,0.0,0.0
TMEM151A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM150C,0.0,0.0,0.7732732732732732,0.6291291291291291,0.0,0.0,0.8478478478478478,0.0
TMEM150B,0.0,0.0,0.0,0.0,0.0,0.6576576576576576,0.7022022022022022,0.0
TMEM150A,0.0,0.9079079079079079,0.9374374374374375,0.8558558558558558,0.9064064064064064,0.8978978978978979,0.9089089089089089,0.9094094094094094
TMEM14EP,0.8353353353353354,0.0,0.7272272272272272,0.9014014014014013,0.924924924924925,0.9424455706520382,0.952350914960436,0.9529529529529529
TMEM14C,0.0,0.0,0.8143143143143143,0.8558558558558558,0.8618618618618619,0.7962962962962963,0.6626626626626626,0.8453453453453453
TMEM14B,0.0,0.0,0.0,0.7132132132132132,0.7997997997997999,0.8828828828828829,0.6836836836836837,0.7372372372372372
TMEM14A,0.0,0.8613613613613613,0.0,0.0,0.6601601601601601,0.7232232232232232,0.7362362362362362,0.7667667667667668
TMEM147-AS1,0.9975642302004375,0.9957051264165293,0.9973714326811515,0.9955194893966762,0.9949903377400158,0.9961394829042909,0.9955709827583025,0.9951605714349151
TMEM147,0.0,0.0,0.8698698698698699,0.6936936936936937,0.8393393393393394,0.8033033033033032,0.9429429429429429,0.8043043043043043
TMEM145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM144,0.8918918918918919,0.0,0.0,0.0,0.6191191191191192,0.6176176176176176,0.0,0.7372372372372372
TMEM143,0.0,0.8613613613613613,0.8228228228228228,0.7132132132132132,0.7347347347347347,0.7702702702702703,0.7872872872872873,0.7372372372372372
TMEM141,0.0,0.0,0.7847847847847849,0.0,0.6191191191191192,0.7232232232232232,0.7362362362362362,0.6971971971971972
TMEM140,0.9903335712496356,0.9892454621479537,0.9943206335190907,0.9937117002723186,0.9932576404740275,0.9932470566109567,0.9943177885457877,0.9917076905179861
TMEM139,0.9819819819819819,0.9819819819819819,0.982411953387306,0.9879879879879879,0.9797027353941284,0.9872716685623134,0.984589836082559,0.9843889687756397
TMEM138,0.0,0.0,0.6896896896896897,0.0,0.562062062062062,0.0,0.0,0.0
TMEM135,0.8353353353353354,0.0,0.0,0.7572572572572573,0.8503503503503503,0.8103103103103103,0.7202202202202201,0.7372372372372372
TMEM134,0.7892892892892893,0.0,0.6896896896896897,0.0,0.6191191191191192,0.6931931931931932,0.0,0.6971971971971972
TMEM132E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM132D-AS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM132D-AS1,0.0,0.0,0.7587587587587588,0.6936936936936937,0.6721721721721722,0.0,0.7362362362362362,0.0
TMEM132D,0.7892892892892893,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM132C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM132B,0.0,0.0,0.0,0.6291291291291291,0.539039039039039,0.0,0.0,0.0
TMEM132A,0.0,0.8183183183183182,0.6896896896896897,0.0,0.6476476476476476,0.0,0.7647647647647647,0.0
TMEM131L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM131,0.7892892892892893,0.0,0.6896896896896897,0.0,0.7497497497497497,0.5940940940940941,0.6836836836836837,0.8453453453453453
TMEM130,0.0,0.0,0.0,0.0,0.0,0.6931931931931932,0.0,0.0
TMEM129,0.9684684684684685,0.8903903903903905,0.6896896896896897,0.8008008008008007,0.8803803803803805,0.8503503503503503,0.8218218218218218,0.8673673673673674
TMEM128,0.0,0.0,0.0,0.0,0.539039039039039,0.0,0.6391391391391391,0.0
TMEM127,0.0,0.0,0.9304304304304305,0.0,0.6721721721721722,0.6176176176176176,0.7022022022022022,0.8513513513513513
TMEM126B,0.0,0.0,0.0,0.6936936936936937,0.6841841841841843,0.6931931931931932,0.0,0.6496496496496497
TMEM126A,0.9589589589589589,0.9339339339339339,0.95995995995996,0.9034034034034033,0.938938938938939,0.9302041036876072,0.8533533533533533,0.9636335418193173
TMEM125,0.0,0.8183183183183182,0.8898898898898899,0.7572572572572573,0.7347347347347347,0.7487487487487487,0.7872872872872873,0.8388388388388388
TMEM123,0.9714714714714714,0.8613613613613613,0.8898898898898899,0.9494528313125234,0.9724201183002904,0.9409409409409409,0.944944944944945,0.9369369369369369
TMEM121B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6196196196196196
TMEM121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM120B,0.9109109109109108,0.9654654654654655,0.9459459459459459,0.8458458458458458,0.7347347347347347,0.943943943943944,0.9144144144144144,0.8453453453453453
TMEM120A,0.9339339339339339,0.8903903903903905,0.9274274274274275,0.9479479479479479,0.9229229229229229,0.9379379379379379,0.943943943943944,0.9379379379379379
TMEM119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM116,0.0,0.0,0.0,0.0,0.6346346346346347,0.7232232232232232,0.0,0.0
TMEM115,0.8708708708708709,0.9079079079079079,0.9029029029029029,0.8993993993993994,0.8783783783783783,0.9214214214214214,0.9164164164164164,0.8993993993993994
TMEM114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM11,0.0,0.0,0.0,0.7287287287287287,0.7827827827827827,0.7877877877877878,0.0,0.8228228228228228
TMEM109,0.0,0.0,0.882882882882883,0.6936936936936937,0.6956956956956957,0.0,0.6626626626626626,0.8453453453453453
TMEM108-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM107,0.0,0.0,0.7587587587587588,0.6291291291291291,0.6841841841841843,0.0,0.7647647647647647,0.7807807807807807
TMEM106C,0.8353353353353354,0.9079079079079079,0.8643643643643644,0.8993993993993994,0.8393393393393394,0.9179179179179179,0.8283283283283283,0.7927927927927927
TMEM106B,0.0,0.8183183183183182,0.8518518518518519,0.8008008008008007,0.9049049049049049,0.8418418418418419,0.7647647647647647,0.8938938938938938
TMEM106A,0.7892892892892893,0.0,0.0,0.0,0.5825825825825826,0.0,0.0,0.0
TMEM104,0.0,0.8183183183183182,0.7847847847847849,0.0,0.5825825825825826,0.7702702702702703,0.8813813813813813,0.7927927927927927
TMEM102,0.0,0.0,0.7587587587587588,0.8608608608608608,0.6721721721721722,0.6576576576576576,0.8533533533533533,0.7372372372372372
TMEM101,0.9404404404404405,0.0,0.7732732732732732,0.6531531531531531,0.7887887887887888,0.8103103103103103,0.6836836836836837,0.7372372372372372
TMEM100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEFF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEFF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMED9,0.0,0.0,0.6896896896896897,0.6936936936936937,0.8053053053053053,0.6176176176176176,0.7362362362362362,0.7372372372372372
TMED8,0.8918918918918919,0.9574574574574575,0.9304304304304305,0.9194194194194194,0.9064064064064064,0.8978978978978979,0.9324324324324325,0.9369369369369369
TMED7-TICAM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMED7,0.0,0.0,0.6896896896896897,0.7797797797797799,0.8393393393393394,0.6931931931931932,0.7202202202202201,0.7667667667667668
TMED6,0.8708708708708709,0.8613613613613613,0.9104104104104105,0.93993993993994,0.9319319319319319,0.924924924924925,0.8778778778778779,0.9459459459459459
TMED5,0.0,0.9604604604604605,0.6666666666666666,0.8608608608608608,0.9229229229229229,0.8858858858858859,0.9164164164164164,0.9069069069069069
TMED4,0.9404404404404405,0.9489489489489489,0.9569569569569569,0.9459459459459459,0.9654695681123601,0.9588222845860436,0.9579579579579579,0.9509129323841377
TMED3,0.0,0.0,0.8313313313313313,0.7287287287287287,0.8148148148148149,0.8723723723723724,0.0,0.7532532532532532
TMED2-DT,0.0,0.0,0.0,0.0,0.539039039039039,0.0,0.0,0.0
TMED2,0.8353353353353354,0.9079079079079079,0.9214214214214214,0.8558558558558558,0.91991991991992,0.9229229229229229,0.8873873873873874,0.8673673673673674
TMED11P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMED10P1,0.9339339339339339,0.9779779779779779,0.975975975975976,0.9688472393702345,0.9794727774100149,0.9764256562349569,0.9792275066043843,0.9839303630531855
TMED10,0.9639639639639639,0.8613613613613613,0.9705755414190892,0.955955955955956,0.9748760908756146,0.9606101118712084,0.9369369369369369,0.9574632777554389
TMED1,0.9826586304783904,0.9729729729729729,0.950950950950951,0.9529529529529529,0.9079079079079079,0.9329329329329329,0.9494526995440656,0.934934934934935
TMCO6,0.955955955955956,0.9079079079079079,0.8743743743743744,0.9479479479479479,0.8868868868868869,0.8658658658658658,0.9054054054054055,0.9069069069069069
TMCO5B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMCO5A,0.0,0.0,0.0,0.0,0.5085085085085085,0.0,0.0,0.0
TMCO4,0.0,0.0,0.7847847847847849,0.6291291291291291,0.7162162162162162,0.6176176176176176,0.7647647647647647,0.7667667667667668
TMCO3,0.0,0.0,0.8383383383383383,0.6531531531531531,0.7347347347347347,0.0,0.8478478478478478,0.6746746746746747
TMCO2,0.0,0.0,0.0,0.0,0.5085085085085085,0.0,0.0,0.0
TMCO1-AS1,0.0,0.0,0.0,0.0,0.562062062062062,0.0,0.0,0.0
TMCO1,0.0,0.8613613613613613,0.8518518518518519,0.7797797797797799,0.8673673673673674,0.7232232232232232,0.8218218218218218,0.7372372372372372
TMCC3,0.0,0.8183183183183182,0.0,0.7572572572572573,0.5085085085085085,0.7877877877877878,0.0,0.0
TMCC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMCC1-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.6391391391391391,0.0
TMCC1,0.0,0.0,0.6896896896896897,0.8943943943943944,0.7997997997997999,0.6771771771771772,0.7022022022022022,0.7372372372372372
TMC8,0.0,0.9079079079079079,0.8968968968968969,0.8458458458458458,0.6721721721721722,0.8033033033033032,0.7647647647647647,0.0
TMC7,0.7892892892892893,0.0,0.0,0.0,0.6956956956956957,0.6381381381381381,0.7362362362362362,0.7372372372372372
TMC6,0.8353353353353354,0.0,0.8448448448448449,0.6936936936936937,0.7067067067067068,0.8503503503503503,0.7022022022022022,0.6496496496496497
TMC5,0.8918918918918919,0.0,0.9104104104104105,0.8458458458458458,0.9019019019019019,0.8588588588588588,0.8928928928928929,0.8388388388388388
TMC4,0.0,0.0,0.0,0.0,0.0,0.0,0.7767767767767768,0.0
TMC3-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMC3,0.0,0.0,0.6666666666666666,0.0,0.6191191191191192,0.6576576576576576,0.7022022022022022,0.7807807807807807
TMC2,0.0,0.0,0.882882882882883,0.7287287287287287,0.6721721721721722,0.0,0.0,0.8138138138138138
TMC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMBIM7P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMBIM6,0.9714714714714714,0.9079079079079079,0.9726443365761526,0.9683507728743782,0.9854780713930943,0.9724054844930831,0.9622986305586251,0.975975975975976
TMBIM4,0.8353353353353354,0.0,0.0,0.6291291291291291,0.7767767767767768,0.7877877877877878,0.7022022022022022,0.9044044044044044
TMBIM1,0.9339339339339339,0.9079079079079079,0.9029029029029029,0.9544575063624251,0.92992992992993,0.91991991991992,0.7767767767767768,0.9324375399349809
TMA7,0.0,0.0,0.0,0.0,0.562062062062062,0.0,0.0,0.0
TMA16,0.8918918918918919,0.0,0.6666666666666666,0.0,0.6026026026026026,0.6176176176176176,0.6626626626626626,0.7927927927927927
TM9SF4,0.0,0.0,0.7847847847847849,0.7797797797797799,0.6956956956956957,0.6176176176176176,0.7647647647647647,0.7372372372372372
TM9SF3,0.9234234234234234,0.8613613613613613,0.95995995995996,0.9384384384384384,0.9701348143884305,0.9516216956564407,0.8903903903903905,0.9434475460903381
TM9SF2,0.9109109109109108,0.0,0.9459459459459459,0.9514547015460676,0.9704621832683598,0.934934934934935,0.8283283283283283,0.9304304304304305
TM9SF1,0.9234234234234234,0.0,0.8313313313313313,0.6936936936936937,0.8568568568568569,0.8503503503503503,0.8068068068068068,0.8228228228228228
TM7SF3,0.9234234234234234,0.8613613613613613,0.8518518518518519,0.8333333333333333,0.9590752876412311,0.9074074074074074,0.9054054054054055,0.9259259259259259
TM7SF2,0.9404404404404405,0.9079079079079079,0.9214214214214214,0.92992992992993,0.8718718718718719,0.9369369369369369,0.8843843843843844,0.9044044044044044
TM6SF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TM6SF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TM4SF5,0.0,0.0,0.0,0.6531531531531531,0.0,0.6576576576576576,0.0,0.0
TM4SF4,0.0,0.0,0.0,0.6531531531531531,0.0,0.0,0.0,0.6496496496496497
TM4SF20,0.0,0.9079079079079079,0.6896896896896897,0.8333333333333333,0.8053053053053053,0.7232232232232232,0.7647647647647647,0.0
TM4SF19-TCTEX1D2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TM4SF19-AS1,0.8353353353353354,0.8183183183183182,0.0,0.0,0.539039039039039,0.0,0.0,0.0
TM4SF19,0.0,0.0,0.0,0.6736736736736737,0.0,0.0,0.0,0.0
TM4SF18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TM4SF1-AS1,0.9234234234234234,0.0,0.7952952952952953,0.7442442442442443,0.8323323323323324,0.8623623623623624,0.7767767767767768,0.8873873873873874
TM4SF1,0.9339339339339339,0.9079079079079079,0.7587587587587588,0.7572572572572573,0.9219219219219219,0.8243243243243243,0.8283283283283283,0.7667667667667668
TM2D3,0.0,0.8613613613613613,0.7847847847847849,0.0,0.6956956956956957,0.0,0.0,0.0
TM2D2,0.0,0.8613613613613613,0.6666666666666666,0.6531531531531531,0.7497497497497497,0.6931931931931932,0.7022022022022022,0.6496496496496497
TM2D1,0.0,0.0,0.8588588588588588,0.8268268268268268,0.7887887887887888,0.7962962962962963,0.7202202202202201,0.6971971971971972
TLX3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TLX2,0.8708708708708709,0.0,0.882882882882883,0.9099099099099099,0.7997997997997999,0.8993993993993994,0.9054054054054055,0.9409409409409409
TLX1NB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TLX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TLR9,0.0,0.0,0.8048048048048049,0.0,0.0,0.0,0.6391391391391391,0.0
TLR8-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TLR8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TLR7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TLR6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TLR5,0.0,0.0,0.0,0.7287287287287287,0.5085085085085085,0.7232232232232232,0.0,0.0
TLR4,0.0,0.0,0.0,0.8188188188188188,0.539039039039039,0.0,0.0,0.6496496496496497
TLR3,0.0,0.0,0.0,0.0,0.6346346346346347,0.0,0.0,0.0
